 6.09609149e-01 7.34810406e-01 0.00000000e+00
 8.06191014e-01 2.58072893e-01 0.00000000e+00
 3.45587855e-01 9.54441438e-01 0.00000000e+00
 8.08548653e-01 9.50923244e-01 0.00000000e+00
 7.91022388e-02 7.86996608e-01 0.00000000e+00
 1.07230045e-01 2.29858131e-02 0.00000000e+00
 7.68230265e-01 4.41620506e-02 0.00000000e+00
 1.51657317e-01 8.68422512e-01 0.00000000e+00
 1.30810714e-01 2.95148175e-01 0.00000000e+00
 4.32892539e-01 4.30929469e-01 0.00000000e+00
 7.95356630e-01 3.94435172e-02 0.00000000e+00
 4.01245231e-01 5.99165064e-01 0.00000000e+00
 8.82687183e-01 4.68763482e-01 0.00000000e+00
 4.40500489e-01 5.90745987e-01 0.00000000e+00
 8.03306294e-01 3.04281072e-01 0.00000000e+00
 4.82203599e-01 9.57791745e-03 0.00000000e+00
 4.88575525e-02 5.67143732e-01 0.00000000e+00
 2.25691018e-01 5.00628022e-01 0.00000000e+00
 5.06780330e-01 1.48278607e-01 0.00000000e+00
 2.07009638e-03 4.76579541e-01 0.00000000e+00
 8.14425369e-01 6.84047831e-01 0.00000000e+00
 6.17098313e-01 9.50711905e-01 0.00000000e+00
 3.79276623e-01 6.86927666e-01 0.00000000e+00
 7.41413373e-02 1.13985385e-01 0.00000000e+00
 2.47392390e-01 1.55681816e-01 0.00000000e+00
 2.31648448e-01 5.41823788e-01 0.00000000e+00
 3.90902995e-01 8.11500089e-01 0.00000000e+00
 6.01617407e-01 9.74656839e-01 0.00000000e+00
 8.16254259e-01 9.06003858e-01 0.00000000e+00
 4.09522381e-01 6.55275470e-01 0.00000000e+00
 9.28059487e-01 3.51722771e-01 0.00000000e+00
 9.72622303e-01 9.84192703e-01 0.00000000e+00
 5.84526072e-01 1.00023190e-02 0.00000000e+00
 2.66578097e-02 6.88953192e-01 0.00000000e+00
 2.75946951e-01 4.43203645e-01 0.00000000e+00
 6.76371025e-01 6.15711562e-01 0.00000000e+00
 5.16308190e-01 4.42122795e-01 0.00000000e+00
 5.75302084e-01 6.23787017e-02 0.00000000e+00
 8.08737912e-01 9.47805304e-01 0.00000000e+00
 5.12302340e-01 1.69909434e-01 0.00000000e+00
 9.04806845e-01 2.05969820e-01 0.00000000e+00
 4.34861494e-01 3.29762866e-01 0.00000000e+00
 2.36204807e-01 4.21483890e-01 0.00000000e+00
 6.00009614e-02 2.25459758e-01 0.00000000e+00
 6.61817322e-01 7.59772561e-01 0.00000000e+00
 2.89935211e-01 4.46443485e-01 0.00000000e+00
 8.50594039e-01 2.25834633e-01 0.00000000e+00
 3.20751752e-01 1.96722970e-01 0.00000000e+00
 3.72038294e-01 8.20131459e-01 0.00000000e+00
 7.26506224e-01 2.12050104e-01 0.00000000e+00
 3.17316830e-01 4.03809059e-01 0.00000000e+00
 9.77635760e-01 8.86385146e-02 0.00000000e+00
 5.56536775e-01 5.63999204e-01 0.00000000e+00
 3.16885700e-01 7.84491699e-01 0.00000000e+00
 3.55166647e-01 4.96407815e-01 0.00000000e+00
 5.02584561e-01 3.05939063e-01 0.00000000e+00
 4.40647074e-01 1.80485983e-01 0.00000000e+00
 1.23882272e-01 2.52908410e-01 0.00000000e+00
 8.45491946e-01 5.78032888e-01 0.00000000e+00
 3.27428529e-01 2.37800920e-01 0.00000000e+00
 7.15329454e-01 7.57101610e-01 0.00000000e+00
 2.49817346e-02 9.68387789e-01 0.00000000e+00
 8.64786084e-01 6.12084827e-01 0.00000000e+00
 7.84084439e-01 9.90752828e-01 0.00000000e+00
 1.16246223e-01 3.57775824e-01 0.00000000e+00
 1.10073530e-01 7.06714850e-01 0.00000000e+00
 6.68483586e-01 5.88751464e-01 0.00000000e+00
 7.46255342e-01 8.73412744e-01 0.00000000e+00
 2.77727106e-01 2.08953361e-01 0.00000000e+00
 9.49821714e-01 2.98379580e-01 0.00000000e+00
 9.36326732e-01 7.81479204e-01 0.00000000e+00
 5.86949568e-01 9.56967256e-02 0.00000000e+00
 2.96499766e-01 1.14761389e-01 0.00000000e+00
 5.12814183e-01 5.01096783e-01 0.00000000e+00
 1.22113078e-01 2.44044295e-01 0.00000000e+00
 4.59284677e-01 3.52630006e-01 0.00000000e+00
 6.14112187e-01 9.05109362e-01 0.00000000e+00
 6.76072641e-01 2.39718899e-01 0.00000000e+00
 3.12042015e-01 1.13518365e-01 0.00000000e+00
 7.00727330e-01 6.99738134e-01 0.00000000e+00
 2.02017831e-01 8.88789837e-01 0.00000000e+00
 2.85958215e-01 1.64952728e-01 0.00000000e+00
 3.30153651e-01 9.12155519e-01 0.00000000e+00
 8.18291754e-02 2.10677157e-01 0.00000000e+00
 6.46132942e-01 6.75659358e-01 0.00000000e+00
 7.31137897e-01 3.02739277e-02 0.00000000e+00
 4.00837336e-01 7.00094408e-01 0.00000000e+00
 5.60034298e-01 2.49931653e-01 0.00000000e+00
 3.85320179e-01 1.99644039e-01 0.00000000e+00
 3.77753812e-02 9.48678899e-01 0.00000000e+00
 4.82069867e-01 6.16925861e-01 0.00000000e+00
 4.56205118e-01 4.50727453e-03 0.00000000e+00
 3.11394264e-01 9.49243634e-01 0.00000000e+00
 5.49390909e-01 5.67877849e-01 0.00000000e+00
 9.59165460e-01 4.24683690e-01 0.00000000e+00
 7.91943151e-01 5.69895180e-01 0.00000000e+00
 4.19036894e-01 6.64043801e-01 0.00000000e+00
 6.29962757e-01 6.07399161e-01 0.00000000e+00
 6.24678399e-01 3.98261789e-01 0.00000000e+00
 8.89717912e-01 3.85744928e-01 0.00000000e+00
 2.49207734e-01 5.51086385e-01 0.00000000e+00
 1.42000548e-01 1.50208576e-01 0.00000000e+00
 2.10319361e-01 3.49111485e-01 0.00000000e+00
 9.06051660e-03 1.25354863e-01 0.00000000e+00
 1.54767310e-01 5.65888383e-01 0.00000000e+00
 8.91921362e-01 2.89719358e-01 0.00000000e+00
 2.13739650e-01 4.92196132e-01 0.00000000e+00
 8.15408272e-01 7.99465456e-01 0.00000000e+00
 9.22414264e-01 6.30573864e-01 0.00000000e+00
 5.40878512e-01 9.14112667e-01 0.00000000e+00
 2.57443151e-01 8.05302148e-01 0.00000000e+00
 3.99540111e-01 5.53596760e-01 0.00000000e+00
 3.13699627e-01 3.82923104e-01 0.00000000e+00
 9.78192602e-01 2.91523853e-01 0.00000000e+00
 6.25279678e-01 9.66975222e-01 0.00000000e+00
 9.63276528e-04 8.43950246e-01 0.00000000e+00
 3.17371799e-01 2.54723497e-01 0.00000000e+00
 8.50371659e-01 9.09488635e-01 0.00000000e+00
 7.36504941e-02 4.59654994e-01 0.00000000e+00
 5.48143115e-01 7.40246925e-01 0.00000000e+00
 6.62919701e-01 6.73308389e-01 0.00000000e+00
 9.23223435e-01 3.80681149e-01 0.00000000e+00
 5.79119421e-01 1.63473439e-01 0.00000000e+00
 7.28121353e-01 2.57821393e-01 0.00000000e+00
 1.47231678e-01 2.69571132e-03 0.00000000e+00
 1.82530098e-01 2.82835150e-01 0.00000000e+00
 9.33850767e-02 4.65801528e-04 0.00000000e+00
 3.25109143e-02 8.30525428e-01 0.00000000e+00
 6.36961398e-01 2.55511202e-01 0.00000000e+00
 3.93747361e-01 1.37950956e-01 0.00000000e+00
 4.73925802e-01 6.43814983e-01 0.00000000e+00
 1.24220045e-01 1.15128302e-02 0.00000000e+00
 1.47367871e-01 5.63086603e-01 0.00000000e+00
 6.40323032e-01 7.60510268e-01 0.00000000e+00
 1.52536574e-01 7.79383633e-01 0.00000000e+00
 2.18364322e-01 1.34553545e-01 0.00000000e+00
 9.68888054e-02 9.42257817e-01 0.00000000e+00
 5.01178265e-01 3.83109685e-01 0.00000000e+00
